ats_vendor,access_tier,ats_slug,cohort_reason,sector,sector_source,sector_confidence,sector_note,naics2,nyc_count,ny_state_count,total_count,remote_us_count,is_recruiter,sample_url
workday,1,ameriprise|wd5|ameriprise,threshold: 5+ nyc postings,fintech_finance,agent,high,known company,52,5,2,323,0,false,https://ameriprise.wd5.myworkdayjobs.com/ameriprise/job/New-York-New-York/Equity-Analyst--Seligman-Investments_R26_1243-2
greenhouse,1,internaljobsatlush,threshold: 5+ nyc postings,consumer_goods,agent,high,"known company, Lush cosmetics",31,5,7,290,3,false,https://job-boards.greenhouse.io/internaljobsatlush/jobs/8122547
workday,1,hrone|wd1|central_transport,threshold: 5+ nyc postings,logistics_delivery,agent,high,known LTL carrier,48,5,5,249,0,false,https://hrone.wd1.myworkdayjobs.com/central_transport/job/CT-BROOKLYN-NY/Local-CDL-A-Driver-Day-Shift_JR128926
workday,1,lplfinancial|wd1|bd_partners,threshold: 5+ nyc postings,fintech_finance,agent,high,known company,52,5,9,209,1,false,https://lplfinancial.wd1.myworkdayjobs.com/bd_partners/job/Queens-NY/Wealth-Advisor---Dime-Community-Bank_R-050016-1
lever,1,thinkahead,threshold: 5+ nyc postings,professional_services,agent,high,known IT solutions provider,54,5,0,194,0,false,https://jobs.lever.co/thinkahead/52e36758-c0a6-4fa8-ac52-f13bc88badae
workday,1,firstam|wd1|firstamericancareers,threshold: 5+ nyc postings,fintech_finance,agent,high,known title insurer,52,5,1,192,9,false,https://firstam.wd1.myworkdayjobs.com/firstamericancareers/job/USA-New-York-New-York/Escrow-Officer_R058183
workday,1,oxford|wd5|tommybahamaus,threshold: 5+ nyc postings,consumer_goods,agent,high,known apparel brand,31,5,2,164,0,false,https://oxford.wd5.myworkdayjobs.com/tommybahamaus/job/Waikoloa-HI---Queens-Marketplace-Retail/Assistant-Store-Manager_R44769
greenhouse,1,merceradvisors,threshold: 5+ nyc postings,fintech_finance,agent,high,known wealth manager,52,5,3,160,55,false,https://job-boards.greenhouse.io/merceradvisors/jobs/5382532008
greenhouse,1,oura,threshold: 5+ nyc postings,consumer_goods,agent,high,known wearable hardware,31,5,0,150,45,false,https://job-boards.greenhouse.io/oura/jobs/4286391009
workday,1,millerknoll|wd1|millerknoll,threshold: 5+ nyc postings,industrial_construction,agent,high,known furniture manufacturer,23,5,6,142,1,false,https://millerknoll.wd1.myworkdayjobs.com/millerknoll/job/NY---Brooklyn/Sales---Design-Specialist-Brooklyn-3rd-St_JR109603
workday,1,deluxe|wd5|usa_can,threshold: 5+ nyc postings,fintech_finance,agent,high,known payments/checks company,52,5,0,142,11,false,https://deluxe.wd5.myworkdayjobs.com/usa_can/job/New-York-NY-USA/Data-Driven-Marketing-Analyst---Audience-Design_260194WD
ashby,1,horizon3ai,threshold: 5+ nyc postings,software,agent,high,known security software,51,5,0,136,78,false,https://jobs.ashbyhq.com/horizon3ai/6b2471b8-0b92-4fbc-8c27-06f3714d9d21
workday,1,simcorp|wd3|simcorp_jobs,threshold: 5+ nyc postings,software,agent,high,known investment software,51,5,5,131,0,false,https://simcorp.wd3.myworkdayjobs.com/simcorp_jobs/job/New-York/Principal-Business-Consultant--IBOR_R-212210
ashby,1,perplexity,threshold: 5+ nyc postings,ai,agent,high,known company,54,5,0,129,0,false,https://jobs.ashbyhq.com/perplexity/678d1162-e650-4d6d-9532-b287255c00fb
workday,1,ncratleos|wd1|ext_atleos_us,threshold: 5+ nyc postings,industrial_construction,agent,high,known ATM hardware,23,5,1,124,0,false,https://ncratleos.wd1.myworkdayjobs.com/ext_atleos_us/job/NEW-YORK-NY-USA/Field-Service-Technician-II---Brooklyn-queens_R1154031-1
greenhouse,1,thoughtworks,threshold: 5+ nyc postings,professional_services,agent,high,known consultancy,54,5,0,116,0,false,https://www.thoughtworks.com/careers/jobs/8177927?gh_jid=8177927
greenhouse,1,harnessinc,threshold: 5+ nyc postings,software,agent,high,known dev tools,51,5,0,107,0,false,https://www.harness.io/company/jobs/apply?gh_jid=4667645007&gh_jid=4667645007
greenhouse,1,heartflowinc,threshold: 5+ nyc postings,biotech_pharma,agent,high,known cardiac diagnostics,32,5,3,105,1,false,https://job-boards.greenhouse.io/heartflowinc/jobs/6139128004
lever,1,shopback-2,threshold: 5+ nyc postings,software,agent,high,known cashback platform,51,5,0,100,0,false,https://jobs.lever.co/shopback-2/604da8d1-1ebe-4224-b579-a69a92e1a185
lever,1,beghouconsulting,threshold: 5+ nyc postings,professional_services,agent,high,known consulting firm,54,5,5,100,0,true,https://jobs.lever.co/beghouconsulting/cce6205f-552a-4c00-9018-357e514b9be9
workday,1,iheartmedia|wd5|ihm_sales_site,threshold: 5+ nyc postings,media_advertising,agent,high,known company,51,5,3,98,0,false,https://iheartmedia.wd5.myworkdayjobs.com/ihm_sales_site/job/New-York-NY-55th-St/Account-Executive_Req39232
greenhouse,1,myriad360,threshold: 5+ nyc postings,professional_services,agent,medium,IT solutions integrator titles,54,5,1,98,11,false,https://boards.greenhouse.io/myriad360/jobs/8713436002?gh_jid=8713436002
greenhouse,1,c3iot,threshold: 5+ nyc postings,ai,agent,high,"known company, C3.ai",54,5,0,91,0,false,https://c3.ai/job-description/8648105002?gh_jid=8648105002
workday,1,omers|wd3|omers_external,threshold: 5+ nyc postings,fintech_finance,agent,high,known pension fund,52,5,0,88,0,false,https://omers.wd3.myworkdayjobs.com/omers_external/job/New-York-New-York/Associate--Infrastructure-Investments_JR-8311
workday,1,luxexperience|wd103|luxexperience_careers,threshold: 5+ nyc postings,retail,agent,high,"known, Mytheresa/Net-a-Porter",44,5,5,85,0,false,https://luxexperience.wd103.myworkdayjobs.com/luxexperience_careers/job/New-York-NY-USA/Brand-Marketing-Manager--NET-A-PORTER_R-17337-1
workday,1,mtb|wd5|wtexternal,threshold: 5+ nyc postings,fintech_finance,agent,high,"known bank, M&T",52,5,7,82,2,false,https://mtb.wd5.myworkdayjobs.com/wtexternal/job/New-York-NY/GCM-Client-Administrator-IV_R89598-2
ashby,1,deepl,threshold: 5+ nyc postings,ai,agent,high,known company,54,5,5,79,0,false,https://jobs.ashbyhq.com/deepl/eb4e347e-4106-4315-b3b6-1ffdceea9baf
workday,1,roberthalf|wd1|protivitiexperiencedcareers,threshold: 5+ nyc postings,professional_services,agent,high,"known, Protiviti consulting",54,5,0,73,0,false,https://roberthalf.wd1.myworkdayjobs.com/protivitiexperiencedcareers/job/NEW-YORK-CITY/Business-Performance-Improvement---Finance---Performance-Management--Financial-Services--Director_JR-261400-1
workday,1,jas|wd1|jascareers,threshold: 5+ nyc postings,logistics_delivery,agent,high,known freight forwarder,48,5,0,68,0,false,https://jas.wd1.myworkdayjobs.com/jascareers/job/United-States-of-America-New-York-New-York/Customs-Entry-Specialist_REQ-2026-12653
greenhouse,1,idme,threshold: 5+ nyc postings,software,agent,high,known company,51,5,0,67,0,false,https://job-boards.greenhouse.io/idme/jobs/7661613003
greenhouse,1,ivalua,threshold: 5+ nyc postings,software,agent,high,known procurement saas,51,5,0,63,0,false,https://boards.greenhouse.io/ivalua/jobs/8025040?gh_jid=8025040
lever,1,myodetox,threshold: 5+ nyc postings,healthcare,agent,high,titles: chiropractor,62,5,0,61,0,false,https://jobs.lever.co/myodetox/6e2a8849-1ad1-4117-a6f6-e8438a313503
greenhouse,1,exiger,threshold: 5+ nyc postings,software,agent,high,known risk software,51,5,0,60,1,false,https://www.exiger.com/careers/6150395004?gh_jid=6150395004
workday,1,clunegc|wd12|clunegc,threshold: 5+ nyc postings,industrial_construction,agent,high,known general contractor,23,5,0,59,0,false,https://clunegc.wd12.myworkdayjobs.com/clunegc/job/New-York-NY/Assistant-MEP-Coordinator_JR101008
greenhouse,1,babylist,threshold: 5+ nyc postings,software,agent,high,known registry marketplace,51,5,0,57,0,false,https://job-boards.greenhouse.io/babylist/jobs/6092898004
ashby,1,trulioo,threshold: 5+ nyc postings,software,agent,high,known identity verification,51,5,5,55,0,false,https://jobs.ashbyhq.com/trulioo/0a48d01c-4f62-4012-85c0-a9e2102653fa
greenhouse,1,lusternational,threshold: 5+ nyc postings,professional_services,agent,medium,construction management consultancy,54,5,7,55,0,false,https://job-boards.greenhouse.io/lusternational/jobs/5268858008
greenhouse,1,hillhousehome,threshold: 5+ nyc postings,consumer_goods,agent,high,known apparel brand,31,5,3,54,0,false,https://job-boards.greenhouse.io/hillhousehome/jobs/4680798006
bamboohr,1,teamargenta,threshold: 5+ nyc postings,biotech_pharma,agent,high,known animal health CRO,32,5,0,54,0,false,https://teamargenta.bamboohr.com/careers/505
greenhouse,1,amplitude,threshold: 5+ nyc postings,software,agent,high,known company,51,5,0,54,3,false,https://job-boards.greenhouse.io/amplitude/jobs/8608983002
greenhouse,1,spothopper,threshold: 5+ nyc postings,software,agent,medium,restaurant marketing saas,51,5,1,53,0,false,https://job-boards.greenhouse.io/spothopper/jobs/4006569009
ashby,1,runway-ml,threshold: 5+ nyc postings,ai,agent,high,known company,54,5,0,53,0,false,https://jobs.ashbyhq.com/runway-ml/37be5175-5a9a-4bee-9b5e-fb475350806b
ashby,1,compass-surgical-partners,threshold: 5+ nyc postings,healthcare,agent,high,"titles: nursing, surgical",62,5,0,52,0,false,https://jobs.ashbyhq.com/compass-surgical-partners/a2e5f0e1-9bdf-424b-bd76-2269ce29a6e4
ashby,1,relayfi,threshold: 5+ nyc postings,fintech_finance,agent,high,known business banking,52,5,0,51,0,false,https://jobs.ashbyhq.com/relayfi/05135a39-df71-4867-86fb-a82dccb15e2c
workday,1,thejacksonlaboratory|wd503|external_jax,threshold: 5+ nyc postings,biotech_pharma,agent,high,known research lab,32,5,0,48,0,false,https://thejacksonlaboratory.wd503.myworkdayjobs.com/external_jax/job/New-York-New-York/Cellular-Biologist-II---Functional-Genomics_JR006156
greenhouse,1,bird,threshold: 5+ nyc postings,logistics_delivery,agent,high,known scooter sharing,48,5,0,47,0,false,https://job-boards.greenhouse.io/bird/jobs/7809772003
greenhouse,1,airsculpt,threshold: 5+ nyc postings,healthcare,agent,high,known cosmetic surgery clinics,62,5,2,46,0,false,https://job-boards.greenhouse.io/airsculpt/jobs/7820500003
greenhouse,1,camp,threshold: 5+ nyc postings,retail,agent,high,known experiential toy store,44,5,0,46,0,false,https://job-boards.greenhouse.io/camp/jobs/8638802002
ashby,1,reducto,threshold: 5+ nyc postings,ai,agent,high,known document AI,54,5,5,44,1,false,https://jobs.ashbyhq.com/reducto/46a4aa2a-73e9-4852-bac7-efcc757f051b
ashby,1,nerdwallet,threshold: 5+ nyc postings,fintech_finance,agent,high,known company,52,5,6,42,0,false,https://jobs.ashbyhq.com/nerdwallet/c8db998e-92f5-4ae1-9762-b1def8a3f636
greenhouse,1,movableink,threshold: 5+ nyc postings,software,agent,high,known martech saas,51,5,2,41,1,false,https://movableink.com/job-listing?gh_jid=7978119
greenhouse,1,upwardhealth,threshold: 5+ nyc postings,healthcare,agent,high,titles: nurse care manager,62,5,4,39,0,false,https://upwardhealth.com/jobs/apply/?gh_jid=4074238009
workday,1,hl|wd1|corporate,threshold: 5+ nyc postings,fintech_finance,agent,high,"known, Houlihan Lokey",52,5,0,39,0,false,https://hl.wd1.myworkdayjobs.com/corporate/job/New-York-NY-USA/Associate---Financial-Sponsor-Coverage-Group_R3521
greenhouse,1,globalwebindex,threshold: 5+ nyc postings,software,agent,high,known audience research saas,51,5,0,39,0,false,https://job-boards.greenhouse.io/globalwebindex/jobs/8383114002
workday,1,weforum|wd3|forum_careers,threshold: 5+ nyc postings,nonprofit_social_services,agent,high,"known, World Economic Forum",62,5,5,37,0,false,https://weforum.wd3.myworkdayjobs.com/forum_careers/job/New-York/Account-Manager--Partner-Strategy--Communication-and-Technology_R4192-1
greenhouse,1,thatch,threshold: 5+ nyc postings,fintech_finance,agent,medium,health benefits fintech,52,5,0,37,26,false,https://thatch.com/jobs/4944171008?gh_jid=4944171008
greenhouse,1,complyadvantage,threshold: 5+ nyc postings,software,agent,high,known AML software,51,5,0,37,0,false,https://complyadvantage.com/careers/jobs/8569102002?gh_jid=8569102002
workday,1,customersbank|wd1|customersbankcareers,threshold: 5+ nyc postings,fintech_finance,agent,high,known bank,52,5,1,34,0,false,https://customersbank.wd1.myworkdayjobs.com/customersbankcareers/job/New-York-NY/CRA-Mortgage-Loan-Officer_REQ-2026-824
workday,1,alston|wd1|externalcareer,threshold: 5+ nyc postings,professional_services,agent,high,known law firm,54,5,0,34,0,false,https://alston.wd1.myworkdayjobs.com/externalcareer/job/New-York-City/Billing-Coordinator_JR100920-1
greenhouse,1,eonio,threshold: 5+ nyc postings,software,agent,medium,"unrecognized, sales titles",51,5,2,34,3,false,https://job-boards.eu.greenhouse.io/eonio/jobs/4940169101
lever,1,solutuslegal,threshold: 5+ nyc postings,staffing,agent,high,legal recruiting firm,56,5,0,33,0,false,https://jobs.lever.co/solutuslegal/7bd6014c-1329-4159-9cb7-37ca13843574
workday,1,morningstar|wd5|americas,threshold: 5+ nyc postings,fintech_finance,agent,high,known company,52,5,5,33,0,false,https://morningstar.wd5.myworkdayjobs.com/americas/job/New-York/Business-Development--Morningstar-Direct-Sales-Specialist_REQ-057536
ashby,1,tonal,threshold: 5+ nyc postings,consumer_goods,agent,high,known fitness hardware,31,5,1,29,4,false,https://jobs.ashbyhq.com/tonal/a5373034-1bf6-488a-b96d-4f82f9ead697
greenhouse,1,parachutehealth,threshold: 5+ nyc postings,software,agent,high,known healthcare saas,51,5,0,29,0,false,https://job-boards.greenhouse.io/parachutehealth/jobs/5202013007
lever,1,angellist,threshold: 5+ nyc postings,fintech_finance,agent,high,known company,52,5,0,29,0,false,https://jobs.lever.co/angellist/b65bddba-5068-4495-a6c8-0645f407d806
ashby,1,epidemic-sound,threshold: 5+ nyc postings,media_advertising,agent,high,known music licensing,51,5,0,29,0,false,https://jobs.ashbyhq.com/epidemic-sound/852876d7-a72c-49fa-9c0b-1a05f5ae1adf
greenhouse,1,mesh,threshold: 5+ nyc postings,crypto,agent,high,known crypto connectivity,52,5,1,28,4,false,https://job-boards.greenhouse.io/mesh/jobs/5254313008
greenhouse,1,palmettocleantech,threshold: 5+ nyc postings,industrial_construction,agent,high,known solar company,23,5,0,27,4,false,https://job-boards.greenhouse.io/palmettocleantech/jobs/5378132008
paylocity,2,Longchamp USA Inc,threshold: 5+ nyc postings,consumer_goods,agent,high,known luxury brand,31,5,3,27,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/4349254
greenhouse,1,shoparoundthecorner,threshold: 5+ nyc postings,retail,agent,medium,"titles: bookseller, barista",44,5,0,26,0,false,https://job-boards.greenhouse.io/shoparoundthecorner/jobs/4889630004
greenhouse,1,workwize,threshold: 5+ nyc postings,software,agent,medium,IT equipment saas,51,5,4,26,0,false,https://job-boards.eu.greenhouse.io/workwize/jobs/4927691101
ashby,1,orb,threshold: 5+ nyc postings,software,agent,high,known billing saas,51,5,5,26,0,false,https://jobs.ashbyhq.com/orb/04f1ace3-0833-4c06-a418-5415f1623bfa
ashby,1,dust,threshold: 5+ nyc postings,ai,agent,high,known AI agents,54,5,5,25,0,false,https://jobs.ashbyhq.com/dust/bec10b58-7364-45f5-93fa-e031a289e630
bamboohr,1,mdotm,threshold: 5+ nyc postings,fintech_finance,agent,medium,AI investment platform,52,5,0,25,0,false,https://mdotm.bamboohr.com/careers/75
ashby,1,abacum,threshold: 5+ nyc postings,software,agent,high,known FP&A saas,51,5,0,24,2,false,https://jobs.ashbyhq.com/abacum/bee6cdfb-8169-418c-bf86-66ea4cc95d75
greenhouse,1,testendouble,threshold: 5+ nyc postings,professional_services,agent,low,energy efficiency services,54,5,0,24,0,false,https://careers.actgroup.com/v/8578590002?gh_jid=8578590002
ashby,1,alchemy,threshold: 5+ nyc postings,crypto,agent,high,known web3 infra,52,5,5,23,0,false,https://jobs.ashbyhq.com/alchemy/58a2980c-01b5-4fed-95db-a51975b57d71
greenhouse,1,partnerize,threshold: 5+ nyc postings,software,agent,high,known partnership platform,51,5,0,23,0,false,https://partnerize.com/company/jobs/?gh_jid=7804596003
greenhouse,1,setpoint,threshold: 5+ nyc postings,fintech_finance,agent,high,known capital markets fintech,52,5,8,23,0,false,https://job-boards.greenhouse.io/setpoint/jobs/5156301007
greenhouse,1,hs,threshold: 5+ nyc postings,healthcare,agent,high,"titles: therapists, Headspace",62,5,0,23,21,false,https://job-boards.greenhouse.io/hs/jobs/8070720
lever,1,tracksuit-limited,threshold: 5+ nyc postings,software,agent,high,known brand tracking saas,51,5,5,22,0,false,https://jobs.lever.co/tracksuit-limited/0190693f-a4c0-42c5-8402-9cd0178eb496
workday,1,guggenheim|wd1|guggenheim_careers_campus,threshold: 5+ nyc postings,fintech_finance,agent,high,known investment bank,52,5,0,22,0,false,https://guggenheim.wd1.myworkdayjobs.com/guggenheim_careers_campus/job/New-York-City-NY--US/XMLNAME-2027-Guggenheim-Securities-Investment-Banking-Analyst---New-York-Capital-Structure-Advisory-Group--Restructuring-_14846
greenhouse,1,triplewhale,threshold: 5+ nyc postings,software,agent,high,known ecommerce analytics,51,5,0,21,11,false,https://job-boards.greenhouse.io/triplewhale/jobs/5356430008
greenhouse,1,audaxgroup,threshold: 5+ nyc postings,fintech_finance,agent,high,known private equity,52,5,2,21,0,false,https://job-boards.greenhouse.io/audaxgroup/jobs/4642673005
greenhouse,1,linqia,threshold: 5+ nyc postings,media_advertising,agent,high,known influencer marketing,51,5,0,21,0,false,https://boards.greenhouse.io/linqia/jobs/8589102002?gh_jid=8589102002
greenhouse,1,5wpr,threshold: 5+ nyc postings,media_advertising,agent,high,known PR agency,51,5,5,20,0,false,https://job-boards.greenhouse.io/5wpr/jobs/5379357008
ashby,1,alternativepayments,threshold: 5+ nyc postings,fintech_finance,agent,medium,payments platform,52,5,5,20,0,false,https://jobs.ashbyhq.com/alternativepayments/e244ef7c-492e-42f2-9461-e2e71bbdae46
workday,1,sonder|wd1|join_sonder,threshold: 5+ nyc postings,hospitality_food,agent,high,known hospitality company,72,5,0,20,0,false,https://sonder.wd1.myworkdayjobs.com/join_sonder/job/New-York-City-NY/Front-Desk-Hospitality-Agent_JR103548
greenhouse,1,vsapartners,threshold: 5+ nyc postings,professional_services,agent,high,known design agency,54,5,3,20,0,false,https://job-boards.greenhouse.io/vsapartners/jobs/6107047004
greenhouse,1,innovid,threshold: 5+ nyc postings,software,agent,high,known adtech platform,51,5,0,19,0,false,https://job-boards.greenhouse.io/innovid/jobs/8700617002
greenhouse,1,northbeam,threshold: 5+ nyc postings,software,agent,high,known marketing analytics,51,5,1,19,4,false,https://job-boards.greenhouse.io/northbeam/jobs/4413815006
bamboohr,1,thenewgen,threshold: 5+ nyc postings,media_advertising,agent,medium,influencer marketing agency,51,5,0,19,0,false,https://thenewgen.bamboohr.com/careers/103
